linc_#,prop_class,area_city,community,address,status,list_price,postal_code,sold_date,sold_price,listing_id_#,dom,flrarea_sf,totflrarea,rooms_ag,bedrms_ag,beds,full_baths,half_baths,baths,ensuite,yr_built,style,front_exp,frontagem,fp_y_n,encl_park,parking,condo_name,construction_type,flooring,list_pr___sqft,#_finished_levels,cumulative_dom,cumulative_domls,days_on_mls,bsmt_dev,garage_y_n,price_per_sqft,sold_pr___list_pr_ratio,price,sold_price_sq_ft,buyer_firm_1_-_office_name,listing_firm_1_-_office_name,legal_block,legal_lot,lot_sq_metres,legal_plan,full_address,location,latitude,longitude
0032309552,SF,Edmonton,Callaghan,334 CALLAGHAN Close,S,724900,T6W 0R4,2022-11-04,675000,E4307228,98,2637.91,245.07,9,4,6,3,1,3.1,Y,2009,ST2,SW,0.0,Y,0,Double Garage Attached,,FRAME,"Carpet, Hardwood, Non-Ceramic Tile",274.8,3,98,97,97,F-FIN,Yes,255.88,93.12,675000,255.88,MaxWell Progressive,MaxWell Polaris,1,8,600.29,0722281,"334 CALLAGHAN Close, Edmonton, Alberta, Canada","Callaghan Close SW, Callaghan, Heritage Valley, Edmonton, Alberta, T6W 0N5, Canada",53.4125669,-113.5236775
35169382,DUPLEX,Edmonton,Inglewood,11144 129 Street,S,379800,T5M 0Y5,2012-07-30,363800,E3298196,95,1485.42,138.0,7,3,3,2,1,2.1,Y,2012,ST2,E,0.0,Y,2,Double Garage Detached,,FRAME,"Carpet, Ceramic Tile, Hardwood",255.69,2,95,95,95,U-FIN,Yes,244.91,95.79,363800,244.91,RE/MAX River City,Royal Lepage Arteam Realty,13,9A,0.0,1221316,"11144 129 Street, Edmonton, Alberta, Canada","11144, 129 Street NW, Inglewood, Western Mature Area, Edmonton, Alberta, T5M 0J2, Canada",53.5602147,-113.5449413
30338959,COND,Edmonton,Hodgson,41 1428 Hodgson Way,S,339900,T6R 3P8,2010-05-26,328000,E3218969,46,1259.38,117.0,6,3,3,2,2,2.2,Y,2004,ST2,E,0.0,N,1,Single Garage Attached,Whitemud Terrace,FRAME,"Carpet, Laminate Flooring, Linoleum",269.9,3,46,45,45,F-FIN,Yes,260.45,96.5,328000,260.45,RE/MAX Real Estate Centre,RE/MAX Real Estate Centre,,,0.0,420757,"41 1428 Hodgson Way, Edmonton, Alberta, Canada",,,
0012676516,SF,Edmonton,Summerlea,9144 177 Street,S,408800,T5T 3L2,2022-05-20,405800,E4293740,7,2040.84,189.6,9,4,5,3,1,3.1,Y,1981,ST2,E,0.0,N,0,Double Garage Attached,,FRAME,"Ceramic Tile, Hardwood, Laminate Flooring",200.31,3,7,7,7,F-FIN,Yes,198.84,99.27,405800,198.84,MaxWell Challenge Realty,Sterling Real Estate,36,42,546.09,7922118,"9144 177 Street, Edmonton, Alberta, Canada","9144, 177 Street NW, Summerlea, West Jasper Place, Edmonton, Alberta, T5T 4M2, Canada",53.5263924,-113.628198
0035128553,COND,Edmonton,Windermere,204 3719 Whitelaw Lane,S,174900,T6W 2C3,2024-06-03,191500,E4389066,10,797.71,74.11,5,2,2,2,0,2.0,Y,2011,APART,E,0.0,N,2,Underground,Windermere Village,FRAME,"Carpet, Linoleum",219.25,1,10,10,10,NBASE,No,240.06,109.49,191500,240.06,RE/MAX Elite,Century 21 Masters,,,82.69,1220818,"204 3719 Whitelaw Lane, Edmonton, Alberta, Canada",,,
17757162,SF,Edmonton,Lynnwood,15216 84 Avenue,S,365900,T5R 3X8,2008-06-28,345000,E3143125,56,1037.64,96.4,6,3,4,2,0,2.0,N,1958,BUNG,S,0.0,Y,2,Double Garage Detached,,FRAME,"Laminate Flooring, Linoleum, Wall to Wall Carpet",352.63,2,56,56,56,F-FIN,Yes,332.49,94.29,345000,332.49,RE/MAX Excellence,RE/MAX Excellence,2,49,536.38,3176KS,"15216 84 Avenue, Edmonton, Alberta, Canada","15216, 84 Avenue NW, Lynnwood, Jasper Place, Edmonton, Alberta, T5R 3Y1, Canada",53.5170115,-113.5832624
10455344,COND,Edmonton,Oliver,904 9809 110 Street,S,479000,T5K 2J9,2017-05-18,465000,E4061100,21,1344.95,124.95,4,2,2,2,0,2.0,Y,1977,APART,W,0.0,Y,1,Underground,Westwind Est,CONCR,"Ceramic Tile, Hardwood",356.15,1,21,21,21,NBASE,No,345.74,97.08,465000,345.74,Liv Real Estate,Comfree Commonsense Network,,,0.0,7723097,"904 9809 110 Street, Edmonton, Alberta, Canada",,,
37179231,SF,Edmonton,Idylwylde,7715 88 Avenue,S,799000,T6C 1K7,2018-03-12,775000,E4091441,74,1963.34,182.4,7,3,4,3,1,3.1,Y,2017,ST2,N,0.0,Y,2,Double Garage Detached,,FRAME,"Ceramic Tile, Concrete, Hardwood",406.96,3,74,72,72,F-FIN,Yes,394.74,97.0,775000,394.74,RE/MAX River City,RE/MAX River City,7,35,0.0,1622027,"7715 88 Avenue, Edmonton, Alberta, Canada","7715, 88 Avenue NW, Idylwylde, Edmonton, Alberta, T6C 2W1, Canada",53.5234269,-113.44824
10307304,SF,Edmonton,Parkdale,11650 88 Street NW,S,79900,,2000-04-17,76000,E2006439,24,1059.17,98.4,6,3,3,1,0,1.0,N,1943,ST1.5,E,0.0,N,0,"No Garage, Parking Pad Cement/Paved",,FRAME,"Hardwood, Linoleum",75.44,2,24,19,19,P-FIN,No,71.75,95.12,76000,71.75,MaxWell Polaris,RE/MAX River City,73,16,0.0,RN43B,"11650 88 Street NW, Edmonton, Alberta, Canada","11650, 88 Street NW, Parkdale, Avenue District, Edmonton, Alberta, T5B 0T5, Canada",53.5685024,-113.4768459
18423757,SF,Edmonton,Oxford,15519 133 Street,S,410000,T6V 1B7,2020-09-18,376500,E4194240,126,2033.95,188.96,7,4,4,2,1,2.1,Y,1991,ST1.5,W,0.0,Y,0,Double Garage Attached,,FRAME,"Carpet, Linoleum, Vinyl Plank",201.58,2,126,124,124,U-FIN,Yes,185.11,91.83,376500,185.11,Century 21 Urban Realty,Sellerinvite.Com (Edmonton),5,21,486.26,9121647,"15519 133 Street, Edmonton, Alberta, Canada","15519, 133 Street NW, Oxford, The Palisades, Edmonton, Alberta, T6V 1H1, Canada",53.6172783,-113.5503463
11117223,COND,Edmonton,West Meadowlark Park,19D MEADOWLARK Village,S,199900,T5R 5X3,2012-11-22,193000,E3318971,24,1453.13,135.0,6,3,3,1,1,1.1,N,1970,ST2.5,E,0.0,N,0,,Meadowlark Village,FRAME,"Carpet, Ceramic Tile, Linoleum",137.57,2,24,24,24,,No,132.82,96.55,193000,132.82,RE/MAX Accord,RE/MAX Elite,,,169.11,8822712,"19D MEADOWLARK Village, Edmonton, Alberta, Canada","Meadowlark Village, Jasper Place, Edmonton, Alberta, Canada",53.5211678,-113.6076543
29612736,SF,Edmonton,Cumberland,13809 147A Avenue,S,527500,T6V 1R9,2010-07-12,515000,E3221778,76,2228.13,207.0,7,3,5,3,1,3.1,Y,2005,ST2,N,0.0,Y,2,Double Garage Attached,,FRAME,"Carpet, Linoleum",236.75,3,76,75,75,F-FIN,Yes,231.14,97.63,515000,231.14,Liv Real Estate,RE/MAX Real Estate,35,99,427.55,226876,"13809 147A Avenue, Edmonton, Alberta, Canada","13809, 147A Avenue NW, Cumberland, The Palisades, Edmonton, Alberta, T6V 1J7, Canada",53.6100526,-113.5595635
18367623,SF,Edmonton,Evansdale,14415 85 Street,S,209888,T5E 3A3,2005-02-11,198000,E3017206,67,1323.96,123.0,3,3,6,2,1,2.1,Y,1972,BLEVL,W,78.92,Y,2,Double Garage Detached,,FRAME,"Ceramic Tile, Wall to Wall Carpet",158.53,2,179,178,67,F-FIN,Yes,149.55,94.34,198000,149.55,Royal Lepage Arteam Realty,RE/MAX Real Estate,43,8,698.05,4136RS,"14415 85 Street, Edmonton, Alberta, Canada","14415, 85 Street NW, Evansdale, Dickinsfield, Northern Mature Area, Edmonton, Alberta, T5E 3G7, Canada",53.6074174,-113.4707237
0029935021,SF,Edmonton,Rutherford,1880 ROBERTSON Crescent,S,499900,T6W 1N7,2023-05-19,485000,E4339613,10,1806.18,167.8,7,3,3,2,2,2.2,Y,2005,ST2,W,0.0,N,0,Double Garage Attached,,FRAME,"Carpet, Hardwood, Linoleum",276.77,3,44,44,10,F-FIN,Yes,268.52,97.02,485000,268.52,RE/MAX Excellence,RE/MAX River City,3,40,382.5,0322852,"1880 ROBERTSON Crescent, Edmonton, Alberta, Canada","1880, Robertson Crescent SW, Rutherford, Heritage Point, Heritage Valley, Edmonton, Alberta, T6W 1P4, Canada",53.4191297,-113.5311007
15289374,SF,Edmonton,Prince Charles,12124 122 Street NW,S,117900,T5L 0C8,2003-06-05,117000,E2312575,14,691.04,64.2,4,2,3,1,0,1.0,N,1949,BUNG,E,15.2,N,1,Single Garage Detached,,FRAME,"Hardwood, Linoleum",170.61,1,14,13,13,P-FIN,No,169.31,99.24,117000,169.31,RE/MAX Real Estate,RE/MAX Real Estate Centre,23,5,0.0,RN64,"12124 122 Street NW, Edmonton, Alberta, Canada","12124, 122 Street NW, Prince Charles, Western Mature Area, Edmonton, Alberta, T5L 5C3, Canada",53.5758143,-113.5328598
0034773796,COND,Edmonton,Suder Greens,22 9231 213 Street,S,309800,T5T 4K1,2022-07-08,302500,E4298825,28,1203.51,111.81,6,3,3,2,1,2.1,Y,2011,ST2,N,0.0,N,0,Single Garage Attached,Webber Point,FRAME,"Carpet, Hardwood",257.41,2,28,28,28,U-FIN,Yes,251.35,97.64,302500,251.35,Mozaic Realty Group,Mozaic Realty Group,,,316.35,1122326,"22 9231 213 Street, Edmonton, Alberta, Canada",,,
13392212,COND,Edmonton,Ormsby Place,11 WILLOWDALE Place NW,S,81500,T5T 1Z4,2000-05-15,78500,E2008956,21,959.06,89.1,5,3,3,1,1,1.1,N,1976,ST2,W,0.0,N,1,Stall,Willowdale Place,FRAME,"Carpet, Linoleum",84.98,3,21,18,18,F-FIN,No,81.85,96.32,78500,81.85,RE/MAX Excellence,MaxWell Challenge Realty,75,,0.0,7720680,"11 WILLOWDALE Place NW, Edmonton, Alberta, Canada",,,
30109268,COND,Edmonton,Blackburne,203 905 BLACKLOCK Way,S,239000,T6W 1M7,2008-07-11,235000,E3136400,113,936.46,87.0,4,2,2,2,0,2.0,N,2003,APART,S,0.0,Y,1,"Heated, Stall, Underground",Blackburne Park,CONCR,"Carpet, Linoleum",255.22,1,113,107,107,NBASE,No,250.95,98.33,235000,250.95,MaxWell Polaris,MaxWell Polaris,,,184.12,324771,"203 905 BLACKLOCK Way, Edmonton, Alberta, Canada",,,
21193131,SF,Edmonton,Argyll,6756 87 Street,S,394900,T6E 2Y8,2021-08-18,390000,E4255786,3,999.54,92.86,6,3,4,2,1,2.1,N,1955,BUNG,E,0.0,N,2,Double Garage Detached,,FRAME,"Carpet, Hardwood, Linoleum",395.08,2,3,3,3,F-FIN,Yes,390.18,98.76,390000,390.18,MaxWell Devonshire Realty,RE/MAX River City,9,41,510.85,110KS,"6756 87 Street, Edmonton, Alberta, Canada","6756, 87 Street NW, Argyll, Mill Creek South, Edmonton, Alberta, T6E 5H6, Canada",53.5042394,-113.4624839
0017310921,SF,Edmonton,Killarney,12719 89 Street,S,349900,T5E 3J7,2024-04-28,373000,E4384121,3,1169.07,108.61,6,3,3,1,0,1.0,N,1961,BUNG,E,0.0,Y,4,"220 Volt Wiring, Double Garage Detached, Shop, Single Garage Detached",,FRAME,"Hardwood, Linoleum",299.3,1,3,2,2,P-FIN,Yes,319.06,106.6,373000,319.06,Initia Real Estate,Lux Real Estate Inc,6,5,696.02,4830Q,"12719 89 Street, Edmonton, Alberta, Canada","89 Street NW, Meyonohk, Lakewood, Mill Woods, Edmonton, Alberta, T6K 2V7, Canada",53.4542761,-113.4635247
0014099353,SF,Edmonton,Sakaw,5117 14A Avenue,S,283500,T6L 2A4,2022-07-26,274000,E4304396,14,1089.52,101.22,5,2,3,2,0,2.0,N,1978,BLEVL,N,13.7,N,2,Double Garage Detached,,FRAME,"Carpet, Linoleum",260.21,1,14,14,14,P-FIN,Yes,251.49,96.65,274000,251.49,RE/MAX Elite,RE/MAX Elite,25,41,522.29,7722530,"5117 14A Avenue, Edmonton, Alberta, Canada","5117, 14A Avenue NW, Sakaw, Millhurst, Mill Woods, Edmonton, Alberta, T6L 3K9, Canada",53.444175,-113.4205917
34981457,DUPLEX,Edmonton,Mcconachie Area,5207 168 Avenue,S,337900,T5Y 0R6,2014-06-12,332000,E3369214,65,1331.92,123.74,6,3,3,2,1,2.1,Y,2012,ST2,N,0.0,N,1,Single Garage Attached,,FRAME,"Ceramic Tile, Hardwood, Wall to Wall Carpet",253.69,2,65,64,64,U-FIN,Yes,249.26,98.25,332000,249.26,Royal Lepage Noralta Real Estate,RE/MAX Real Estate,5,10,0.0,1125070,"5207 168 Avenue, Edmonton, Alberta, Canada",,,
31333628,COND,Edmonton,Eaux Claires,317 9525 162 Avenue,S,220000,T5Z 3V2,2006-11-17,218000,E3073691,19,883.72,82.1,4,2,2,2,0,2.0,Y,2004,APART,N,0.0,N,0,"Stall, See Remarks",Park Place (Eaux Claires),FRAME,"Carpet, Linoleum",248.95,1,19,18,18,NBASE,No,246.69,99.09,218000,246.69,Royal Lepage Best Locations,RE/MAX Real Estate,,92,0.0,525535,"317 9525 162 Avenue, Edmonton, Alberta, Canada",,,
31983885,COND,Edmonton,Mill Woods Town Centre,177 2750 55 Street,S,234000,T6L 7H5,2015-06-12,210000,E3405270,101,870.8,80.9,5,2,2,2,0,2.0,Y,2005,APART,E,0.0,N,1,Underground,Estates At Lakeside The,FRAME,"Carpet, Linoleum",268.72,1,101,98,98,NBASE,Yes,241.16,89.74,210000,241.16,Century 21 A.L.L. Stars Realty Ltd,Royal Lepage Noralta Real Estate,,,62.42,520550,"177 2750 55 Street, Edmonton, Alberta, Canada",,,
33942061,SF,Edmonton,Windermere,3421 WEST Landing,S,564900,T6W 0T6,2017-05-24,545000,E4063090,16,2194.76,203.9,8,4,4,1,1,1.1,Y,2010,ST2,W,0.0,N,2,Double Garage Attached,,FRAME,"Carpet, Ceramic Tile, Hardwood",257.39,2,16,15,15,U-FIN,Yes,248.32,96.48,545000,248.32,Century 21 Vantage Realty Ltd,Royal Lepage Noralta Real Estate,8,10,0.0,926441,"3421 WEST Landing, Edmonton, Alberta, Canada","West Landing NW, Windermere Neighbourhood, Windermere, Edmonton, Alberta, T6W 2C3, Canada",53.4433204,-113.6095957
29645893,COND,Edmonton,Downtown,26 10235 111 Street,S,319270,T5K 2V5,2021-02-16,310000,E4221064,87,1205.02,111.95,3,1,2,1,0,1.0,Y,2002,ST2,W,0.0,Y,0,Single Garage Attached,Railtown Estates,FRAME,"Carpet, Linoleum",264.95,3,87,84,84,F-FIN,Yes,257.26,97.1,310000,257.26,The Good Real Estate Company,Century 21 Leading,,,27.0,227288,"26 10235 111 Street, Edmonton, Alberta, Canada",,,
3333300046,COND,Edmonton,Downtown,201 10265 107 Street,S,388500,T5J 1K1,2019-08-20,362500,E4164994,46,1211.58,112.56,1,1,1,1,0,1.0,N,1949,LOFT,W,0.0,N,0,"Off Street, Stall",Beatty Lofts,CONCR,See Remarks,320.65,1,46,42,42,NBASE,No,299.19,93.31,362500,299.19,Nai Commercial Real Estate Inc,RE/MAX River City,,,0.0,0322472,"201 10265 107 Street, Edmonton, Alberta, Canada",,,
11801553,SF,Edmonton,Kiniski Gardens,4111 35 Street,S,309000,T6L 5V5,2014-08-29,305700,E3384552,39,1015.36,94.33,6,3,3,2,0,2.0,N,1985,SPLT4,W,0.0,N,0,"No Garage, On Street",,FRAME,"Carpet, Ceramic Tile, Laminate Flooring",304.33,4,39,39,39,F-FIN,No,301.08,98.93,305700,301.08,RE/MAX Real Estate,Homes & Gardens Real Estate Limited,29,139,291.51,8121927,"4111 35 Street, Edmonton, Alberta, Canada","35 Street NW, Crawford Plains, Southwood, Mill Woods, Edmonton, Alberta, T6L 2N7, Canada",53.4395194,-113.3958422
0012214490,SF,Edmonton,Bulyea Heights,307 BUCHANAN Way,S,625000,T6R 2B4,2025-04-25,623000,E4430582,14,2141.69,198.97,8,4,4,2,1,2.1,Y,1992,ST2,N,0.0,N,0,Double Garage Attached,,FRAME,"Carpet, Linoleum",291.83,2,14,13,13,U-FIN,Yes,290.89,99.68,623000,290.89,Liv Real Estate,Homes & Gardens Real Estate Limited,122,83,560.84,8923294,"307 BUCHANAN Way, Edmonton, Alberta, Canada","Buchanan Way NW, Bulyea Heights, Riverbend, Edmonton, Alberta, T6R 2H7, Canada",53.4690889,-113.5790982
0037360088,COND,Edmonton,Granville,404 7508 GETTY Gate,S,232500,T5T 7E6,2023-04-18,223000,E4333594,18,699.65,65.0,4,1,1,1,0,1.0,N,2016,APART,SE,0.0,N,0,"Heated, Underground",Stafford Greens Condo,CONCR,"Ceramic Tile, Laminate Flooring",332.31,1,18,18,18,NBASE,No,318.73,95.91,223000,318.73,Tactic Realty,RE/MAX Excellence,,,58.75,1623732,"404 7508 GETTY Gate, Edmonton, Alberta, Canada",,,
32566631,COND,Edmonton,Oliver,705 12207 Jasper Avenue,S,225000,T5N 3K2,2008-11-25,225000,E3140423,219,969.83,90.1,4,1,1,1,1,1.1,Y,1961,APART,W,0.0,N,1,Underground,Valleyview Manor,CONCR,"Carpet, Ceramic Tile",232.0,1,219,219,219,NBASE,No,232.0,100.0,225000,232.0,RE/MAX Real Estate,RE/MAX Real Estate,,,0.0,726886,"705 12207 Jasper Avenue, Edmonton, Alberta, Canada",,,
0018483867,SF,Edmonton,Glengarry,8315 137 Avenue,S,259000,T5E 1Y1,2019-10-17,240000,E4175504,17,1040.44,96.66,6,3,3,2,0,2.0,N,1962,BUNG,N,0.0,N,2,Double Garage Detached,,FRAME,See Remarks,248.93,1,17,17,17,F-FIN,Yes,230.67,92.66,240000,230.67,RE/MAX Real Estate,RE/MAX Real Estate,1,5,562.86,4095MC,"8315 137 Avenue, Edmonton, Alberta, Canada","8315, 137 Avenue NW, Glengarry, Northern Mature Area, Edmonton, Alberta, T5E 3J4, Canada",53.5993112,-113.4693942
24458531,SF,Edmonton,Kernohan,279 RIVER Point(e),S,370000,T5A 4Z3,2021-02-23,365000,E4227038,22,1077.36,100.09,5,2,4,3,0,3.0,Y,1995,BUNG,E,20.0,Y,2,"Double Garage Detached, Heated, Insulated, Over Sized, RV Parking",,FRAME,"Carpet, Ceramic Tile, Laminate Flooring",343.43,2,118,118,22,F-FIN,Yes,338.79,98.65,365000,338.79,RE/MAX Real Estate,Re/Max Select,37,225,613.48,9320397,"279 RIVER Point(e), Edmonton, Alberta, Canada",,,
0015457154,SF,Edmonton,Alberta Avenue,11522 94 Street,S,199995,T5G 1H7,2023-11-08,150000,E4354169,86,1216.32,113.0,6,2,3,2,0,2.0,N,1911,ST2,E,10.1,N,1,Single Garage Detached,,FRAME,"Carpet, Hardwood, Laminate Flooring",164.43,3,86,86,86,P-FIN,Yes,123.32,75.0,150000,123.32,RE/MAX River City,RE/MAX River City,31,24,367.83,RN43,"11522 94 Street, Edmonton, Alberta, Canada","94 Street NW, Northmount, Dickinsfield, Northern Mature Area, Edmonton, Alberta, T5E 6E2, Canada",53.6033831,-113.4855601
19581991,SF,Edmonton,Belgravia,11812 74 Avenue,S,639900,T6G 0G3,2014-02-24,625000,E3362442,15,1401.46,130.2,6,3,5,2,0,2.0,N,1951,BUNG,S,0.0,N,0,Double Garage Detached,,FRAME,"Ceramic Tile, Hardwood, Wall to Wall Carpet",456.6,2,15,14,14,F-FIN,Yes,445.96,97.67,625000,445.96,RE/MAX Real Estate Centre,Royal Lepage Noralta Real Estate,8,11,678.04,2831HW,"11812 74 Avenue, Edmonton, Alberta, Canada","74 Avenue NW, Avonmore, Mill Creek South, Edmonton, Alberta, T6C 2Y8, Canada",53.5103499,-113.4566665
12585974,COND,Edmonton,La Perle,212 9504 182 Street,S,177500,T5T 3A7,2014-04-07,173000,E3366099,23,980.91,91.13,5,2,2,1,1,1.1,N,1979,APART,E,0.0,Y,0,Stall,Erindale,FRAME,"Carpet, Ceramic Tile",180.95,1,129,128,23,NBASE,No,176.37,97.46,173000,176.37,RE/MAX Real Estate,Realty Executives Encore,,25,162.39,7922418,"212 9504 182 Street, Edmonton, Alberta, Canada",,,
0016125511,SF,Edmonton,Richfield,7835 34A Avenue,S,438800,T6K 0B3,2023-04-21,430800,E4328986,50,1596.29,148.3,6,2,4,2,1,2.1,Y,1973,SPLT4,E,0.0,Y,2,Double Garage Attached,,FRAME,"Carpet, Vinyl Plank",274.89,4,50,50,50,F-FIN,Yes,269.88,98.18,430800,269.88,K2 Realty,RE/MAX Real Estate,1,53,989.36,6455RS,"7835 34A Avenue, Edmonton, Alberta, Canada","7835, 34A Avenue NW, Richfield, Millbourne, Mill Woods, Edmonton, Alberta, T6K 1H7, Canada",53.4654738,-113.4529542
13680517,SF,Edmonton,Newton,12311 54 Street NW,S,169900,,2001-12-03,169000,E2117724,121,1448.82,134.6,6,2,2,2,0,2.0,N,1980,BUNG,W,0.0,N,2,"Double Garage Attached, Insulated, Over Sized, RV Parking",,FRAME,Carpet,117.27,1,121,116,116,F-FIN,Yes,116.65,99.47,169000,116.65,RE/MAX Elite,RE/MAX Elite,5,35,0.0,7821781,"12311 54 Street NW, Edmonton, Alberta, Canada","12311, 54 Street NW, Newton, Greater Highlands, Edmonton, Alberta, T5W 3N2, Canada",53.5787488,-113.4243735
17702168,SF,Edmonton,Kensington,13328 114 Street,S,325000,T5E 5E4,2017-06-10,306000,E4059751,53,1019.45,94.71,6,3,3,2,0,2.0,N,1962,BUNG,E,0.0,N,1,Single Garage Detached,,FRAME,"Carpet, Laminate Flooring",318.8,1,53,53,53,F-FIN,Yes,300.16,94.15,306000,300.16,Century 21 Vantage Realty Ltd,Comfree Commonsense Network,20,37,0.0,4423MC,"13328 114 Street, Edmonton, Alberta, Canada","13807-79 114 Street, Castle Downs, Edmonton, Alberta, Canada",53.6010938,-113.5175611
10348761,SF,Edmonton,Parkallen,11118 71 Avenue,S,469900,T6G 0A4,2021-01-25,462900,E4224603,3,1208.14,112.24,6,3,4,2,0,2.0,N,1949,ST1.5,S,0.0,N,2,Double Garage Detached,,FRAME,"Ceramic Tile, Hardwood, Laminate Flooring",388.94,3,3,3,3,F-FIN,Yes,383.15,98.51,462900,383.15,RE/MAX River City,Purplebricks,17,5,0.0,1602HW,"11118 71 Avenue, Edmonton, Alberta, Canada","11118, 71 Avenue NW, Parkallen, Greater Strathcona, Edmonton, Alberta, T6H 3B9, Canada",53.5077522,-113.5176792
28454593,COND,Edmonton,Richfield,37 3811 85 Street,S,299500,T6K 4C7,2008-08-06,285000,E3146740,83,1431.6,133.0,5,3,3,2,0,2.0,Y,2000,SPLT4,S,0.0,Y,2,"Double Garage Attached, Insulated, Parking Pad Cement/Paved",Charlton Place,FRAME,"Carpet, Ceramic Tile, Laminate Flooring",209.21,4,204,202,81,P-FIN,Yes,199.08,95.16,285000,199.08,Sterling Real Estate,RE/MAX Real Estate,,,259.45,22662,"37 3811 85 Street, Edmonton, Alberta, Canada",,,
28114775,COND,Edmonton,Leger,17 303 LEGER Way,S,317000,T6R 2X9,2021-08-26,317000,E4258418,1,1354.85,125.87,5,2,2,2,1,2.1,Y,1999,ST2,N,0.0,Y,0,Double Garage Attached,Woods Of Whitemud Oaks,FRAME,"Carpet, Hardwood",233.97,3,1,0,0,F-FIN,Yes,233.97,100.0,317000,233.97,RE/MAX Elite,RE/MAX Real Estate,,,278.86,9925590,"17 303 LEGER Way, Edmonton, Alberta, Canada","Leger Way NW, Leger, Oak Hills, Terwillegar Heights, Edmonton, Alberta, T6R 3E7, Canada",53.4568121,-113.5664965
30124945,COND,Edmonton,Canossa,6 16728 115 Street,S,276000,T5G 6G6,2011-05-20,264000,E3254338,64,1257.22,116.8,5,2,3,2,1,2.1,N,2003,ST2,S,0.0,N,0,Stall,Castlewood Village,FRAME,"Carpet, Linoleum",219.53,3,64,63,63,F-FIN,No,209.99,95.65,264000,209.99,RE/MAX Real Estate,Royal Lepage Noralta Real Estate,36,,229.49,324928,"6 16728 115 Street, Edmonton, Alberta, Canada",,,
21811633,SF,Edmonton,Idylwylde,7925 84 Avenue,S,289000,T6C 1C4,2008-01-17,296200,E3124583,14,1156.26,107.42,1,1,1,2,0,2.0,N,1958,BUNG,S,13.4,N,2,Double Garage Detached,,FRAME,"Carpet, Linoleum",249.94,2,14,10,10,F-FIN,Yes,256.17,102.49,296200,256.17,RE/MAX Elite,RE/MAX Real Estate,48A,8A,490.4,9220727,"7925 84 Avenue, Edmonton, Alberta, Canada","7925, 84 Avenue NW, Idylwylde, Edmonton, Alberta, T6C 0Y4, Canada",53.5198252,-113.4502664
10878817,SF,Edmonton,Jamieson Place,5224 185 Street,S,439900,T6M 2G1,2009-09-24,426600,E3195093,52,1957.2,181.83,8,3,3,2,1,2.1,Y,1989,ST2,E,0.0,N,2,Double Garage Attached,,FRAME,"Carpet, Laminate Flooring, Linoleum",224.76,2,52,52,52,P-FIN,Yes,217.96,96.98,426600,217.96,MaxWell Challenge Realty,MaxWell Challenge Realty,32,6,509.05,8722755,"5224 185 Street, Edmonton, Alberta, Canada","5224, 185 Street NW, Jamieson Place, Willowby, West Jasper Place, Edmonton, Alberta, T6M 2L2, Canada",53.4885912,-113.6445797
33394685,COND,Edmonton,Queen Alexandra,403 10558 78 Avenue NW,S,389900,T6E 1P4,2011-05-02,385000,E3247636,111,1116.22,103.7,5,2,2,2,0,2.0,Y,2007,APART,NW,0.0,N,0,Underground,Strathcona Eco House,FRAME,"Hardwood, See Remarks",349.31,1,111,110,110,,No,344.92,98.74,385000,344.92,RE/MAX River City,RE/MAX River City,,,0.0,826519,"403 10558 78 Avenue NW, Edmonton, Alberta, Canada",,,
24122160,COND,Edmonton,Oliver,204 10160 116 Street,S,148795,T5K 1V9,2011-05-03,143000,E3258531,15,703.96,65.4,1,1,1,1,0,1.0,N,1967,APART,N,0.0,N,0,,Centurian Tower,CONCR,"Carpet, Linoleum",211.37,1,15,15,15,,No,203.14,96.11,143000,203.14,MaxWell Devonshire Realty,MaxWell Polaris,,,26.08,9223678,"204 10160 116 Street, Edmonton, Alberta, Canada",,,
12046991,COND,Edmonton,Keheewin,14 10453 20 Avenue,S,139900,T6J 5H1,2005-05-25,137500,E3025911,53,1108.68,103.0,6,3,3,1,1,1.1,N,1980,ST2,W,0.0,N,0,Stall,Yellowbird Gardens,FRAME,"Carpet, Linoleum",126.19,3,53,50,50,F-FIN,No,124.02,98.28,137500,124.02,RE/MAX Real Estate,Royal Lepage Noralta Real Estate,,28,238.68,8120013,"14 10453 20 Avenue, Edmonton, Alberta, Canada",,,
19643907,SF,Edmonton,Belvedere,13415 58 Street,S,322000,T5A 0R2,2013-06-19,320000,E3339861,20,1004.27,93.3,5,3,4,2,0,2.0,N,1964,BUNG,E,14.94,N,2,Double Garage Detached,,FRAME,"Carpet, Laminate Flooring, Linoleum",320.63,2,20,19,19,F-FIN,Yes,318.64,99.38,320000,318.64,MaxWell Challenge Realty,Realty Executives Leading,12A,9,0.0,2676MC,"13415 58 Street, Edmonton, Alberta, Canada","13415, 58 Street NW, Belvedere, Northern Mature Area, Edmonton, Alberta, T5A 1P3, Canada",53.5962636,-113.4302434
